iter	Logloss
1514	0.2891606638
1515	0.2890983226
1516	0.2890369843
1517	0.2890169167
1518	0.2889776436
1519	0.2888674537
1520	0.2888635442
1521	0.2888164118
1522	0.2887339393
1523	0.2886527045
1524	0.2885589583
1525	0.2885091992
1526	0.2884665358
1527	0.2884293211
1528	0.2884155038
1529	0.2883619704
1530	0.2883085092
1531	0.288270546
1532	0.2882279813
1533	0.2882137603
1534	0.2881167266
1535	0.2880654572
1536	0.2880326198
1537	0.2879755056
1538	0.287920504
1539	0.2878764634
1540	0.2878341029
1541	0.287787967
1542	0.2877128313
1543	0.287646447
1544	0.2876260825
1545	0.2875963507
1546	0.2875277955
1547	0.2874703718
1548	0.287387838
1549	0.2873518153
1550	0.2872896953
1551	0.2872073506
1552	0.2871204373
1553	0.2870620332
1554	0.2869756907
1555	0.2869137383
1556	0.2868705709
1557	0.286790522
1558	0.2867218958
1559	0.2866991912
1560	0.2866799913
1561	0.2866368984
1562	0.286613169
1563	0.2865451409
1564	0.2864667308
1565	0.2864379896
1566	0.2864265309
1567	0.2863831342
1568	0.286331216
1569	0.2863108934
1570	0.2862349609
1571	0.2862018714
1572	0.2861292599
1573	0.2860546301
1574	0.2860020865
1575	0.2859223148
1576	0.2858413432
1577	0.2857836424
1578	0.2857739951
1579	0.2857189342
1580	0.2856456407
1581	0.2856143521
1582	0.2855509979
1583	0.2854946368
1584	0.2854288846
1585	0.2853574381
1586	0.2852936551
1587	0.2852621394
1588	0.2852539288
1589	0.2851944066
1590	0.2851771414
1591	0.2851512377
1592	0.2851413516
1593	0.2850347296
1594	0.2850345809
1595	0.2850030432
1596	0.2849545874
1597	0.2848990426
1598	0.2848561954
1599	0.2847776156
1600	0.2846870806
1601	0.2845831694
1602	0.284499619
1603	0.2844664878
1604	0.2843947731
1605	0.2843686257
1606	0.2843253847
1607	0.2842841995
1608	0.2841939655
1609	0.28415141
1610	0.2840809869
1611	0.2840293224
1612	0.2839438136
1613	0.2839167105
1614	0.2838862097
1615	0.283825435
1616	0.2837642168
1617	0.2836671922
1618	0.2836339284
1619	0.2835549238
1620	0.2834560923
1621	0.2834175302
1622	0.2833900509
1623	0.2833277654
1624	0.2832590113
1625	0.2832230132
1626	0.2832021879
1627	0.2831573106
1628	0.2831128876
1629	0.2830107369
1630	0.2829795172
1631	0.2829421993
1632	0.2829185354
1633	0.2828593404
1634	0.2828235569
1635	0.2827279354
1636	0.282690652
1637	0.2826813423
1638	0.2826346151
1639	0.2826101272
1640	0.2825703799
1641	0.2825289073
1642	0.2824715965
1643	0.2824418027
1644	0.2824383952
1645	0.2823881239
1646	0.2823546711
1647	0.282323119
1648	0.282242558
1649	0.2821528205
1650	0.2821002813
1651	0.2820168409
1652	0.2819659978
1653	0.2819122926
1654	0.2818418646
1655	0.2817987222
1656	0.2817643398
1657	0.2817028897
1658	0.2816272913
1659	0.2815850135
1660	0.2815435909
1661	0.2814870115
1662	0.2813882513
1663	0.2813520334
1664	0.2812541949
1665	0.2812274782
1666	0.2811534888
1667	0.2810914784
1668	0.281069649
1669	0.2810570593
1670	0.2809995144
1671	0.2809589228
1672	0.2809017507
1673	0.2808995901
1674	0.2808438121
1675	0.2807949241
1676	0.2807378471
1677	0.2806970203
1678	0.280632882
1679	0.2805823503
1680	0.2805278026
1681	0.2805027456
1682	0.2804556044
1683	0.2803809321
1684	0.2803576236
1685	0.2802854817
1686	0.2802139469
1687	0.2801244626
1688	0.2800715585
1689	0.2800179165
1690	0.2800115248
1691	0.2799817784
1692	0.2799442289
1693	0.2798823459
1694	0.2797925274
1695	0.2797203514
1696	0.2796462562
1697	0.2796000888
1698	0.2795662464
1699	0.279535881
1700	0.2794597007
1701	0.2794103132
1702	0.2793475642
1703	0.2792924871
1704	0.2792528626
1705	0.2792251314
1706	0.2791751511
1707	0.2791102315
1708	0.2790711492
1709	0.2790280953
1710	0.2789597764
1711	0.2789483931
1712	0.2788792114
1713	0.2788179577
1714	0.278757202
1715	0.2787093167
1716	0.2786378553
1717	0.2786010657
1718	0.2785779275
1719	0.2785555589
1720	0.278540463
1721	0.2785008092
1722	0.2784425084
1723	0.2783760837
1724	0.2782922859
1725	0.2782102347
1726	0.2781460585
1727	0.2781076617
1728	0.2780302197
1729	0.2779991409
1730	0.2779735892
1731	0.277936609
1732	0.2778780591
1733	0.2778687534
1734	0.2778397353
1735	0.2778043795
1736	0.2777655113
1737	0.2776753484
1738	0.2776326765
1739	0.2775878422
1740	0.2775262596
1741	0.2774614643
1742	0.2774284298
1743	0.2773560511
1744	0.2772828847
1745	0.2771990158
1746	0.2771861194
1747	0.2771337228
1748	0.2770954657
1749	0.277028229
1750	0.2769923341
1751	0.276948682
1752	0.27690986
1753	0.2768848605
1754	0.2768443329
1755	0.2767633912
1756	0.2767317889
1757	0.2767073659
1758	0.2766868497
1759	0.2766423554
1760	0.2766100252
1761	0.2765906069
1762	0.276544663
1763	0.2764949783
1764	0.2764628284
1765	0.2764080576
1766	0.2763799151
1767	0.2763190533
1768	0.2762934916
1769	0.2762272129
1770	0.2761696715
1771	0.2761158321
1772	0.276070205
1773	0.2760526848
1774	0.2760163811
1775	0.2759917953
1776	0.2759612102
1777	0.2759234625
1778	0.2758504211
1779	0.2757859182
1780	0.2757293483
1781	0.2756588134
1782	0.2756227982
1783	0.2755651953
1784	0.2755297886
1785	0.2754820007
1786	0.2754354312
1787	0.2753737692
1788	0.2753107746
1789	0.275264614
1790	0.2752305677
1791	0.2751971968
1792	0.2751453427
1793	0.2750888211
1794	0.2750499343
1795	0.2749799395
1796	0.274935347
1797	0.274880466
1798	0.2748077336
1799	0.274752718
1800	0.2747171692
1801	0.2746654729
1802	0.2746340734
1803	0.2745845995
1804	0.274525295
1805	0.2744555836
1806	0.2744036934
1807	0.2743650112
1808	0.2743424879
1809	0.2742561271
1810	0.2741674957
1811	0.2741159223
1812	0.2740979171
1813	0.2740087158
1814	0.2739613207
1815	0.273911408
1816	0.2738570676
1817	0.2738207254
1818	0.2737642383
1819	0.2737236066
1820	0.2736831562
1821	0.2736349004
1822	0.2736007459
1823	0.2735964497
1824	0.2735377707
1825	0.2735020682
1826	0.2734539653
1827	0.273418055
1828	0.2733407861
1829	0.2733225131
1830	0.2732390833
1831	0.2732174395
1832	0.2731628299
1833	0.2731290203
1834	0.2731263651
1835	0.2730471923
1836	0.2730048858
1837	0.2729832796
1838	0.2729582976
1839	0.2729319771
1840	0.2728873683
1841	0.272816075
1842	0.2727877479
1843	0.2727311831
1844	0.272701608
1845	0.2726469253
1846	0.2725686332
1847	0.272504628
1848	0.2724790381
1849	0.2724411467
1850	0.2723507957
1851	0.27233679
1852	0.2722706229
1853	0.2722087858
1854	0.2721388303
1855	0.2721175171
1856	0.272084699
1857	0.272043404
1858	0.2720052539
1859	0.2719684786
1860	0.2719069892
1861	0.2718684298
1862	0.2718171267
1863	0.2717843072
1864	0.271718425
1865	0.271644859
1866	0.2716179113
1867	0.2715885228
1868	0.2715726242
1869	0.271541177
1870	0.271507995
1871	0.2714455084
1872	0.2714340031
1873	0.2713566416
1874	0.271329567
1875	0.2712425861
1876	0.271211698
1877	0.2711352807
1878	0.271089395
1879	0.2710632886
1880	0.2709911377
1881	0.2709460416
1882	0.2708589415
1883	0.2708310318
1884	0.2707764867
1885	0.2707272688
1886	0.2707132968
1887	0.2706809954
1888	0.2706617797
1889	0.27061756
1890	0.2705849458
1891	0.2705202326
1892	0.2704693363
1893	0.2704269455
1894	0.2704036305
1895	0.2703990199
1896	0.2703545364
1897	0.270342472
1898	0.2702903129
1899	0.2702274326
1900	0.2701756614
1901	0.2701024566
1902	0.2700382973
1903	0.2699929163
1904	0.2699749305
1905	0.2699412577
1906	0.2699103937
1907	0.2698262019
1908	0.2697386659
1909	0.2696984321
1910	0.2696049843
1911	0.2695370156
1912	0.2694918525
1913	0.2694777539
1914	0.2694611905
1915	0.2694059246
1916	0.2693712884
1917	0.2693252465
1918	0.2692670001
1919	0.2691738129
1920	0.2690866131
1921	0.2690352511
1922	0.269003007
1923	0.2689810128
1924	0.2689353659
1925	0.2688965577
1926	0.268824227
1927	0.268759667
1928	0.2687262503
1929	0.2687007552
1930	0.2686751598
1931	0.2686255443
1932	0.2685851373
1933	0.2685354866
1934	0.2685194234
1935	0.2684959875
1936	0.2684595569
1937	0.268408511
1938	0.2683737581
1939	0.2683347153
1940	0.2683034807
1941	0.2682203073
1942	0.2681686014
1943	0.2681457393
1944	0.2681215071
1945	0.2680707535
1946	0.2680261434
1947	0.2680122391
1948	0.2679566802
1949	0.2679095306
1950	0.2678643351
1951	0.2677746855
1952	0.2677455897
1953	0.2677185315
1954	0.2675926659
1955	0.2675425179
1956	0.2674737148
1957	0.2674220356
1958	0.2673662242
1959	0.2672881197
1960	0.2672519614
1961	0.267193274
1962	0.2671811392
1963	0.267133936
1964	0.2670804811
1965	0.2670371529
1966	0.266977795
1967	0.2669365804
1968	0.266871171
1969	0.2667999733
1970	0.266770144
1971	0.2667421998
1972	0.2667009
1973	0.2666546441
1974	0.2666123225
1975	0.266536946
1976	0.2665045306
1977	0.2664201339
1978	0.2663886738
1979	0.2663694039
1980	0.266317312
1981	0.2662610709
1982	0.2661967642
1983	0.2661669121
1984	0.2661308079
1985	0.2660822825
1986	0.2660025767
1987	0.2659268702
1988	0.2658494312
1989	0.2658228188
1990	0.2657886665
1991	0.2657056976
1992	0.2655962207
1993	0.2655454979
1994	0.2655366253
1995	0.2655108215
1996	0.2654641946
1997	0.2654046417
1998	0.2653636832
1999	0.2653375503
2000	0.2652754876
2001	0.2652408077
2002	0.2652232871
2003	0.2652113191
2004	0.2651789323
2005	0.2651495493
2006	0.2651272338
2007	0.2650895029
2008	0.2650778845
2009	0.2650587778
2010	0.2650347084
2011	0.2650006377
2012	0.2649318817
2013	0.2648824776
2014	0.264815784
2015	0.2647600867
2016	0.2647390279
2017	0.2646681479
2018	0.2646532208
2019	0.2645829843
2020	0.264551511
2021	0.2644991319
2022	0.2644511232
2023	0.2644174644
2024	0.2643565084
2025	0.2643340951
2026	0.2642984589
2027	0.2642758575
2028	0.2642433828
2029	0.2642155759
2030	0.2642018369
2031	0.2641819395
2032	0.2641256582
2033	0.2641071723
2034	0.2640766456
2035	0.2640178097
2036	0.2639717352
2037	0.2639105279
2038	0.2638436565
2039	0.2637751149
2040	0.2637231865
2041	0.2637049932
2042	0.2636514391
2043	0.2636167229
2044	0.2635477553
2045	0.2635227491
2046	0.2634745601
2047	0.2634297788
2048	0.2633624007
2049	0.2633501992
2050	0.2632947447
2051	0.2632648307
2052	0.263211326
2053	0.2631379749
2054	0.263109958
2055	0.2630494937
2056	0.2629846651
2057	0.2629233841
2058	0.2628489287
2059	0.2627845726
2060	0.2627208836
2061	0.2627030438
2062	0.2626587893
2063	0.2626505879
2064	0.2626071286
2065	0.2625779305
2066	0.2625352482
2067	0.2624891821
2068	0.2624537054
2069	0.2624264932
2070	0.2623856342
2071	0.2623404459
2072	0.2622956826
2073	0.2622761416
2074	0.2622538579
2075	0.2622194484
2076	0.2621025228
2077	0.2620636183
2078	0.2620007062
2079	0.2619519951
2080	0.2619158984
2081	0.261865324
2082	0.2618039153
2083	0.2617787853
2084	0.261738366
2085	0.2616987555
2086	0.2616661075
2087	0.2616518532
2088	0.2616306159
2089	0.2616198074
2090	0.2615809755
2091	0.2615346858
2092	0.2614694461
2093	0.2614073352
2094	0.2614042292
2095	0.2613834594
2096	0.2613330373
2097	0.2613029124
2098	0.2612773484
2099	0.2612469297
2100	0.2612099168
2101	0.2611911712
2102	0.2611547626
2103	0.2611146299
2104	0.2611115809
2105	0.2610438078
2106	0.2610237125
2107	0.2609853666
2108	0.2609741189
2109	0.2608928803
2110	0.2608745334
2111	0.260858319
2112	0.2608144679
2113	0.2607260547
2114	0.2607012187
2115	0.2606110712
2116	0.2605577451
2117	0.2605215477
2118	0.2605079627
2119	0.2604795359
2120	0.2604522913
2121	0.2604381378
2122	0.2604143969
2123	0.2603698386
2124	0.2603359112
2125	0.2602801813
2126	0.2602224511
2127	0.2602127236
2128	0.2601651939
2129	0.2601466021
2130	0.2600948829
2131	0.2600574804
2132	0.2600107749
2133	0.2599507698
2134	0.2599067919
2135	0.2598581558
2136	0.2598449461
2137	0.2598017247
2138	0.2597802696
2139	0.2597359197
2140	0.259699238
2141	0.2596801416
2142	0.259662829
2143	0.2596369603
2144	0.2595956247
2145	0.2595703032
2146	0.2595496957
2147	0.2595163757
2148	0.2594199576
2149	0.2593827312
2150	0.2593798675
2151	0.2593050524
2152	0.2592536785
2153	0.2592280295
2154	0.2591796453
2155	0.2591574537
2156	0.2591157037
2157	0.2591119385
2158	0.2590308308
2159	0.258985945
2160	0.2589425767
2161	0.258909638
2162	0.2588834208
2163	0.2588226601
2164	0.2587826799
2165	0.2587516876
2166	0.2587165027
2167	0.258679475
2168	0.2586391156
2169	0.2586020332
2170	0.2585503759
2171	0.2585195435
2172	0.258466688
2173	0.2584369894
2174	0.2584180552
2175	0.2583881188
2176	0.2583393103
2177	0.2583084343
2178	0.2582743744
2179	0.2582266805
2180	0.2581865018
2181	0.2581728947
2182	0.258126605
2183	0.2580356753
2184	0.2579843758
2185	0.2578988295
2186	0.2578820841
2187	0.2578264775
2188	0.2578092195
2189	0.2577616935
2190	0.2576697953
2191	0.2576186457
2192	0.2575788422
2193	0.2575247502
2194	0.2575185892
2195	0.2574649805
2196	0.2574261163
2197	0.2573580567
2198	0.257317432
2199	0.2572933824
2200	0.2572674448
2201	0.2572149754
2202	0.2572086509
2203	0.2571679368
2204	0.2571512617
2205	0.2570624194
2206	0.25704062
2207	0.2570223886
2208	0.2569987127
2209	0.2569534952
2210	0.2569137367
2211	0.2568282858
2212	0.2568112012
2213	0.2567692082
2214	0.2567035117
2215	0.2566795698
2216	0.2566405387
2217	0.2566215995
2218	0.2565656283
2219	0.256488642
2220	0.2564332633
2221	0.2564132083
2222	0.2563707848
2223	0.2563033793
2224	0.2562604862
2225	0.2561955225
2226	0.2561539865
2227	0.2560488817
2228	0.2560287335
2229	0.2559868634
2230	0.2559586701
2231	0.2559079785
2232	0.2558901932
2233	0.2558532756
2234	0.2558056631
2235	0.2557698878
2236	0.255734507
2237	0.2556913765
2238	0.255638239
2239	0.2555864024
2240	0.2555435076
2241	0.2555232227
2242	0.2554965378
2243	0.2554464837
2244	0.2554218804
2245	0.2553628575
2246	0.2553417248
2247	0.2553090007
2248	0.2552791117
2249	0.2552542337
2250	0.2552409608
2251	0.2552247568
2252	0.2552016093
2253	0.2551172355
2254	0.2551170964
2255	0.2550740777
2256	0.2550410787
2257	0.2549713003
2258	0.254923195
2259	0.2548473379
2260	0.2547980933
2261	0.2547440999
2262	0.2547259707
2263	0.2547031744
2264	0.2546765252
2265	0.2546265419
2266	0.2545814457
2267	0.2545400749
2268	0.2544936695
2269	0.2544664379
2270	0.254447758
2271	0.2543892436
2272	0.2543760753
2273	0.2543213604
2274	0.2543151365
2275	0.2542891222
2276	0.2542282453
2277	0.2541895678
2278	0.254176208
2279	0.2541476853
2280	0.2541169407
2281	0.2540804625
2282	0.2540613786
2283	0.2540438816
2284	0.2539934674
2285	0.2539210257
2286	0.2538810253
2287	0.25383931
2288	0.2537877347
2289	0.2537538896
2290	0.2536979989
2291	0.2536858992
2292	0.2536466711
2293	0.2536191208
2294	0.2535894779
2295	0.253555318
2296	0.2535223223
2297	0.2534962856
2298	0.2534923413
2299	0.253441144
